drug_id,avg_mass,mono_mass
DB01855,174.1977,174.100442324
DB01856,160.1678,160.073558872
DB01857,213.0826,213.003838127
DB01858,444.4992,444.217283641
DB01859,601.2874,601.047505957
DB01860,491.1816,491.000830537
DB01861,566.3018,566.055020376
DB00171,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB01862,238.301,238.087494376
DB01863,500.0755,499.928709756
DB01864,539.246,538.967815849
DB01865,320.3883,320.163711282
DB01866,216.211,216.009244056
DB01868,338.2741,338.111711553
DB01870,212.287,212.017700252
DB01871,460.5216,460.199822016
DB01872,301.271,301.046751773
DB01873,491.683,491.270544117
DB01874,139.1949,139.099714043
DB01875,153.0989,153.028674365
DB01876,346.3461,346.12905711
DB01877,345.371,345.099456045
DB01878,182.2179,182.073164942
DB01879,662.686,662.102886442
DB01880,180.1574,180.042258744
DB01881,134.1736,134.094294314
DB01882,228.311,228.093248456
DB01883,482.617,482.16576147
DB01884,170.252,170.141913208
DB01885,178.14,178.047738052
DB01887,620.6894,620.273380888
DB01888,471.619,471.241644025
DB01889,274.4409,274.229665582
DB01890,862.056,861.519818745
DB01891,455.5466,455.242021181
DB01892,536.797,536.386560154
DB01893,517.3237,517.076364941
DB01895,462.3086,462.09002737
DB01896,136.944,137.064808971
DB01897,466.495,466.108618481
DB01898,161.1558,161.068807845
DB01899,236.1424,236.043631989
DB01901,982.802,981.770727994
DB01902,127.1412,127.063328537
DB01903,387.078,385.951464529
DB01905,283.3052,283.119500744
DB01906,272.2196,272.065788152
DB01908,637.6167,637.218916277
DB01909,972.8436,972.31694058
DB01910,381.387,381.176066881
DB01911,580.7165,580.304955788
DB01912,463.805,463.028924523
DB01914,180.1559,180.063388116
DB01915,137.158,137.014663785
DB01917,88.1515,88.100048394
,382.72026766787496,382.35002966370223
DB01918,200.7,202.935177157
DB01919,86.1323,86.073164942
DB01920,301.2494,301.079766461
DB01921,162.1439,162.064056818
DB01922,516.4511,516.180268364
DB01923,230.1098,230.01915384
DB01924,137.136,137.047678473
DB01925,220.652,220.029107239
DB01926,801.661,801.288364254
DB01927,164.2011,164.083729628
DB01929,241.634,241.036652232
DB01930,147.1491,147.06573384
DB01931,258.058,256.964648445
DB01932,81.1158,81.057849229
DB01933,482.5304,482.19540534
DB01934,824.973,824.432006776
DB01935,253.317,253.077264041
DB01936,150.1299,150.05282343
DB01937,363.2206,363.057998961
DB01938,280.3244,280.132411154
DB01939,161.1839,161.082721308
DB01940,474.5051,474.179086574
DB01941,363.4926,363.219829177
DB01942,46.0254,46.005479308
DB00169,382.72026766787496,382.35002966370223
DB00169,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB01944,292.3318,292.121177766
DB01945,337.18,337.031115509
DB01946,398.4571,398.174275968
DB01947,202.1012,202.003109846
DB01948,487.368,486.10772516
DB01949,144.2147,144.126263144
DB01950,308.313,308.057925582
DB01951,360.4473,360.204907394
DB01952,159.1481,159.054495185
DB01953,222.2851,222.115698458
DB01954,275.348,275.15214354
DB01955,90.121,90.068079564
DB01956,125.147,125.014663785
DB00145,382.72026766787496,382.35002966370223
DB00145,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB01957,128.556,128.002892489
DB01958,324.443,324.14086735
DB01959,289.2866,289.106255983
DB01960,459.243,459.055629499
DB01961,323.1965,323.051850951
DB01962,261.1684,261.040223633
DB01963,149.983,150.085210062
DB01964,390.455,390.00139826
DB01965,467.1569,466.989597149
DB01966,748.0654,747.577805117
DB01967,403.538,403.192962499
DB01968,75.133,75.014269855
DB01969,877.569,877.113157634
DB01970,365.4623,365.241352479
DB01971,138.124,138.042927446
,382.72026766787496,382.35002966370223
DB01972,363.2206,363.057998961
DB00117,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB01973,259.279,259.051443221
DB01974,263.271,263.057591231
DB01975,557.3429,557.092408935
DB01976,193.2438,193.089149357
DB01977,289.3312,289.121512117
DB01978,184.219,184.119835095
DB01979,194.1825,194.07903818
DB01980,306.1003,305.986521026
DB01981,242.204,242.009637986
DB01982,194.1394,194.042652674
DB01983,191.998,192.104328061
DB01984,771.9001,771.416691079
DB01985,216.2376,216.122240398
DB01986,125.1435,125.064077466
DB01987,424.306,424.037142664
DB01988,457.5689,457.226645889
DB01989,743.8066,743.353338804
DB01990,466.717,466.31168065
DB01991,431.5634,431.288302671
DB01992,767.534,767.115208365
DB01993,320.2356,320.07733742
DB01994,229.2379,229.096359999
DB01995,337.2231,337.067501015
DB01996,93.1265,93.057849229
DB01997,242.03,240.948689034
DB01998,454.5091,454.241412058
DB01999,939.02,938.105605332
DB02001,353.441,353.131030945
DB02002,86.0925,86.048012824
DB02004,405.278,404.080681254
DB02005,114.0993,114.031694058
DB02006,520.375,519.079368854
DB02007,260.1358,260.029718526
DB02008,463.504,463.201967928
DB02009,652.836,652.362470662
DB02010,466.531,466.200490718
DB02011,254.1776,254.066772734
DB02013,171.727,171.890207
DB02014,413.3526,413.091080076
DB02015,443.4133,443.155331439
DB02016,448.368,447.120919965
DB02017,362.3325,362.132530312
DB02018,206.198,206.069142196
DB02019,284.2635,284.068473494
DB02020,255.2256,255.053157781
DB02021,279.2239,279.065534028
DB02022,139.1552,139.074561925
DB02023,363.2206,363.057998961
DB02024,150.1745,150.068079564
DB02025,363.43,363.146406237
DB02026,442.4253,442.160082466
DB02027,247.298,247.175672951
DB02028,492.1582,491.983508718
DB02029,344.1914,344.038556596
DB02030,358.2836,358.092987484
DB02031,445.4292,445.170981503
DB02032,217.285,217.077264041
DB02033,479.588,479.176643733
DB02034,173.2096,173.105193351
DB02035,308.495,308.218529195
DB02036,238.263,238.041212886
DB02037,142.116,142.049075456
DB02038,333.2344,333.072586393
DB02039,163.195,163.030313849
DB02041,177.1601,177.053826483
DB02042,252.3047,252.1572885
DB02043,722.982,722.509785613
DB02044,177.2462,177.126597495
DB02045,87.1634,87.104799421
DB02046,447.4214,447.155922091
DB02047,226.2705,226.099379692
DB02048,112.1132,112.062320217
DB02049,425.883,425.069985774
DB02051,645.722,645.214485801
DB02052,277.2774,277.085126611
DB02053,230.1098,230.01915384
DB02054,137.136,137.047678473
DB02055,213.297,213.082349419
DB02056,352.4651,352.224974134
DB00142,382.72026766787496,382.35002966370223
DB01419,382.72026766787496,382.35002966370223
DB00573,382.72026766787496,382.35002966370223
DB01397,382.72026766787496,382.35002966370223
DB06725,382.72026766787496,382.35002966370223
DB01401,382.72026766787496,382.35002966370223
DB00500,382.72026766787496,382.35002966370223
DB01600,382.72026766787496,382.35002966370223
DB00469,382.72026766787496,382.35002966370223
DB00936,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02057,186.1653,186.064056818
DB02058,335.3996,335.163376931
DB02059,559.3157,559.071673493
DB02060,98.143,98.073164942
DB02061,342.297,342.116211528
DB02062,418.4232,418.165758496
DB02063,445.224,444.006932193
DB02065,326.2971,326.121296924
DB02066,281.2679,281.112403993
DB02067,731.6673,731.251082315
DB02068,118.1543,118.086803633
DB02069,308.328,308.063091187
DB02070,208.2139,208.08479226
,382.72026766787496,382.35002966370223
DB02071,427.474,427.120191487
DB02072,287.312,286.992213783
DB02073,582.657,582.247834831
DB02074,86.0892,86.036779436
,382.72026766787496,382.35002966370223
DB02075,346.2332,346.067835366
DB02076,276.1352,276.024633148
DB02077,330.3436,330.176401232
DB02078,178.2261,178.120509064
DB02079,91.066,91.026943031
DB02080,352.5081,352.26135964
DB02081,376.4946,376.226311538
DB02082,522.1957,522.006644196
DB02083,103.1198,103.063328537
,382.72026766787496,382.35002966370223
DB02084,472.4495,472.138284392
DB02085,101.1039,101.047678473
DB02086,415.336,415.067926301
DB02087,193.171,193.000905509
DB02088,167.1433,167.071129831
DB02089,503.378,502.11746069
DB02090,415.5243,415.268235931
DB02091,206.267,206.06261703
DB02092,649.0837,648.584531676
DB02093,261.1238,261.024967499
DB02094,199.035,199.047444347
DB02095,147.1308,147.032028409
DB02096,259.3037,259.132076803
DB02097,243.2166,243.085520541
DB02098,427.2011,427.029414749
DB02099,208.3629,208.206524837
DB02100,194.1825,194.07903818
DB02101,279.2239,279.065534028
DB02102,536.6639,536.278741038
DB02103,269.688,269.06795236
DB02104,384.4323,384.190988664
DB02105,200.1058,200.00693587
DB02106,553.24,550.994298145
DB02107,101.19,101.120449485
DB02108,58.0824,58.053098202
DB02109,119.0761,119.021857653
DB02110,619.5755,619.175555726
DB02111,129.0709,129.006207589
DB02112,489.6107,489.252860639
DB02113,134.1386,134.059246212
DB02114,135.2062,135.104799421
DB02115,416.3781,416.110732238
DB02116,298.343,298.154209228
DB02118,372.438,372.114377828
DB02119,195.1787,195.075624557
DB02120,175.1824,175.084457909
DB02121,87.1204,87.068413915
DB02122,304.877,304.972017045
DB02123,449.6233,449.314123491
DB02124,155.1513,155.058243159
DB02125,150.2176,150.10446507
DB02126,192.1681,192.042258744
DB02127,180.1818,180.091530922
DB02128,475.5363,475.210721053
DB02129,158.1121,158.03275669
,382.72026766787496,382.35002966370223
DB02130,167.1388,167.034433712
DB02131,157.2533,157.146664235
DB02132,441.636,439.957475409
DB02133,893.509,892.53531313
DB02134,152.1109,152.033425392
,382.72026766787496,382.35002966370223
DB02135,454.3264,454.11009411
DB02136,750.773,750.25305615
DB02137,519.26,520.877344
DB02138,242.2512,242.107180986
DB02139,444.34,443.100853225
DB02140,410.4662,410.19540534
DB02141,282.428,282.097287976
DB02142,248.173,248.056208048
,382.72026766787496,382.35002966370223
DB02143,117.1496,117.090211989
DB02144,836.0613,835.533654158
DB02145,74.1216,74.073164942
DB02146,486.546,486.200901422
DB02147,395.7588,395.714830164
DB02148,193.2423,193.110278729
DB02151,185.182,185.027550457
DB02152,467.4727,467.148120797
DB02153,153.157,153.009578407
DB02154,386.3521,386.100167552
DB02155,560.6374,560.252251516
DB02156,168.125,167.97285855
DB02158,297.377,297.125945567
DB02159,76.0944,76.0524295
DB02160,191.248,191.061613977
DB02161,275.3428,275.152143543
DB02162,374.373,374.100853028
DB02163,121.1796,121.089149357
DB02164,536.407,536.061429358
DB02165,119.43,117.960836
DB02166,414.5857,414.278347108
DB02167,117.1463,117.078978601
DB02168,199.008,197.954108763
DB02169,805.0029,804.465992262
DB02170,273.1978,273.027336961
DB02172,163.1717,163.084457909
DB02173,567.5009,567.144255598
DB02174,146.1445,146.069142196
DB02175,104.0615,104.010958616
,382.72026766787496,382.35002966370223
DB02176,259.63,260.983929944
DB02177,478.563,478.16747603
DB02178,120.1485,120.057514878
DB02179,281.2299,281.066363184
DB02180,977.89,977.313573819
DB02181,507.181,506.995745159
DB02182,618.503,618.192947729
DB02183,732.94,732.983754
DB02184,154.251,154.012220944
DB02185,211.1715,211.048072403
DB02186,301.271,301.046751773
DB02187,268.3502,268.146329884
DB02188,643.255,642.226731835
DB02189,475.1822,475.005915915
,382.72026766787496,382.35002966370223
DB02190,190.1076,190.011352546
DB02191,240.3003,240.126263144
DB02192,122.1644,122.073164942
DB02194,439.4626,439.153206175
DB02195,305.3058,305.096440226
DB02196,607.3537,607.081569477
DB02197,366.397,366.089894412
DB02198,138.948,137.931641987
DB02199,640.509,640.177297665
DB02200,598.752,598.250143026
DB02201,102.0456,101.995308552
DB02202,90.121,90.068079564
DB02203,85.1045,85.052763851
DB02205,314.3756,314.151809192
DB02207,163.1335,163.038176419
DB02209,249.1577,249.040223633
,382.72026766787496,382.35002966370223
DB02210,118.1742,118.099379692
DB02211,185.2649,185.120449485
DB02213,301.2494,301.079766461
DB02214,330.2509,330.081163444
DB02215,225.2411,225.100107973
DB02216,135.185,135.035399227
DB02217,410.3151,410.087902106
DB02218,321.3236,321.142366717
DB02219,221.317,221.108564169
DB02220,403.497,403.033032739
DB02221,344.309,344.044247533
DB02222,300.2111,300.073589446
DB02223,814.7526,814.276962714
DB02224,304.2516,304.058302738
DB02225,457.585,457.172165781
DB02226,661.8603,661.37671848
DB02227,162.1406,162.05282343
DB02228,182.1469,182.059051667
DB02229,479.532,479.125687569
DB02230,281.2679,281.112403993
DB02232,110.1106,110.036779436
,382.72026766787496,382.35002966370223
DB02233,147.1723,147.089543287
DB02234,104.174,104.040818956
DB02235,165.211,165.045963913
DB02236,286.1764,286.056601978
DB02237,666.579,666.221858372
DB02238,148.18,148.019414812
,382.72026766787496,382.35002966370223
DB02239,116.1152,116.047344122
DB02240,468.85,467.1297956
DB02241,455.462,455.148120797
DB02242,156.2221,156.115029756
DB02243,582.754,582.287591164
DB02245,150.138,150.054160834
DB02247,356.417,356.050063012
DB02248,209.22,209.035793157
DB02249,90.121,90.068079564
DB02251,222.1941,222.05282343
DB02252,204.0084,203.94359358
DB02253,434.6533,434.318480588
DB02254,397.29,397.034721741
DB02255,388.4607,388.211055404
DB02256,228.202,228.074621504
DB02257,261.996,260.940171562
DB02258,401.4975,401.199093735
DB02259,658.336,655.892217614
DB02260,216.231,216.099773622
DB02261,523.6832,523.363789599
DB02262,156.0963,156.017106626
,382.72026766787496,382.35002966370223
DB02263,170.0578,169.998024468
DB00131,382.72026766787496,382.35002966370223
DB00119,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
DB00131,382.72026766787496,382.35002966370223
DB00139,382.72026766787496,382.35002966370223
DB00131,382.72026766787496,382.35002966370223
DB00119,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02264,274.203,273.99946723
DB02265,102.2502,102.086476981
DB02266,281.2299,281.066363184
DB02267,290.2731,290.122634328
DB02268,194.1873,194.069142196
DB02269,546.6819,546.286900421
DB02270,264.174,263.998631894
DB02271,991.916,991.329223883
DB02272,226.2292,226.095356946
DB02273,156.2652,156.151415262
DB02274,187.2362,187.120843415
DB02275,261.2765,261.111341361
DB02276,445.404,445.161401399
DB02277,306.791,306.124738957
DB02278,209.2052,209.091274621
DB02279,150.1314,150.031694058
DB02280,152.1473,152.047344122
DB02281,267.2413,267.096753929
DB02282,297.334,297.089560061
DB02283,201.243,201.045963913
DB02285,562.6582,562.258005596
,382.72026766787496,382.35002966370223
DB02286,219.2398,219.100776675
DB02287,253.2792,253.108936058
DB02288,345.194,344.027273705
DB02289,119.0761,119.021857653
DB02290,440.2998,440.094444046
DB02292,309.338,309.067093285
DB02293,885.1795,884.627136874
DB02294,202.168,202.070204828
DB02295,542.654,542.242372306
DB02296,88.1482,88.088815006
DB02297,129.548,129.00937485
DB02298,160.1711,160.08479226
DB02299,174.2241,174.135485159
DB02300,412.6047,412.297745146
DB02301,455.424,455.155331439
DB02302,202.2541,202.14297584
DB02303,239.9992,239.939570834
DB02304,334.456,334.214409446
DB02305,176.1241,176.032087988
DB02306,758.0603,757.562155053
DB02307,441.477,441.189985611
DB02308,159.999,160.114498817
DB02309,365.214,365.049291465
DB02310,251.3462,251.154823618
DB02311,124.225,124.001656258
DB02312,260.1358,260.029718526
DB02313,600.688,600.295927839
DB02314,879.6082,879.182405731
DB02315,345.2053,345.047434275
DB02316,450.312,449.079678201
DB02317,260.1358,260.029718526
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02318,184.138,184.054715218
DB02319,779.4356,779.096581413
DB02320,221.2078,221.089937217
DB02321,267.299,267.077657971
DB02322,573.438,572.940039373
DB02323,677.8301,677.378849011
DB02324,434.0784,433.937595302
DB02325,60.095,60.057514878
DB02326,175.1824,175.084457909
DB02327,150.173,150.089208936
DB02328,424.2369,424.04366783
DB02329,570.7566,570.355653954
DB02331,550.452,549.056834269
DB02332,786.5577,786.164959487
DB02333,468.1417,467.973612734
DB02334,170.141,169.988508614
DB02335,102.158,102.025168892
DB02336,643.5611,643.184852757
DB02337,235.301,235.087828727
DB02338,745.4209,745.091102105
DB02339,442.389,441.130341792
DB02340,147.1293,147.053157781
DB02341,632.6193,632.263325961
DB02342,302.4079,302.188194698
DB02343,250.3318,250.178023942
DB02345,168.05,168.964200301
,382.72026766787496,382.35002966370223
DB02346,468.4926,468.220676616
DB02347,322.2515,322.092987484
DB02348,97.9704,97.956908583
DB02349,809.5464,809.15445438
DB02350,374.476,374.097013204
DB02352,200.2365,200.094963016
DB02353,494.383,493.991049849
DB02354,423.5129,423.217143835
DB02355,523.247,522.972901227
DB02356,281.2679,281.112403993
DB02357,356.3231,356.13186161
DB02358,433.3755,433.134595997
DB02359,341.4075,341.185175005
DB02360,376.3417,376.086445544
DB02361,167.25,167.007469917
DB02362,137.136,137.047678473
DB02363,507.181,506.995745159
DB02364,241.1788,241.071523761
DB02365,180.2053,180.068748266
DB02366,362.812,362.093438829
DB02367,435.516,435.113391549
DB02368,217.2224,217.106255983
DB02369,314.1892,314.055849959
DB02370,218.2502,218.126657074
DB02371,229.251,229.062007907
DB02372,123.1558,123.079647303
DB02373,500.09,500.04025538
DB02374,170.1659,170.069142196
DB02375,318.2351,318.037567296
DB02376,192.1699,192.074621504
DB02377,151.1261,151.049409807
,382.72026766787496,382.35002966370223
DB02378,730.9343,730.46291299
DB02379,180.1559,180.063388116
DB02380,252.23,252.085854882
DB02381,176.1738,176.09094027
DB02382,335.2039,335.040617563
DB02383,357.347,357.064648624
DB02384,181.1405,181.030097263
DB02385,253.2147,253.081103865
,382.72026766787496,382.35002966370223
DB02386,167.1433,167.071129831
DB02388,513.505,512.222200532
DB02390,389.29,388.089873961
DB02391,268.2724,268.128388408
DB02393,308.1169,308.006219692
DB02394,176.1672,176.068473494
DB02395,290.3144,290.126657074
DB02396,59.1103,59.073499293
DB02397,308.2851,308.121965626
DB02398,318.3724,318.148061218
DB02399,166.1724,166.084123558
DB02400,356.3294,356.100836254
DB02401,130.059,130.001456562
DB02402,282.2973,282.111675712
DB02403,111.1169,111.048427402
DB02404,342.449,342.171224004
DB02405,279.214,278.088142627
DB02406,102.1317,102.068079564
DB02407,247.2963,247.143310191
DB02408,202.2939,202.168127958
DB02409,139.238,139.136099549
DB02410,467.351,467.055532382
DB02411,588.715,588.261770344
DB02412,86.1323,86.073164942
DB02413,165.211,165.045963913
DB02414,234.2545,234.111675712
DB02415,206.345,206.134050638
DB02416,395.1537,395.009047381
DB02417,330.799,327.773402659
DB02418,90.121,90.068079564
DB02419,185.2203,185.105193351
DB02420,194.1873,194.069142196
DB02421,566.3018,566.055020376
DB02422,372.389,372.109017678
DB02423,193.033,192.912556542
DB02424,560.6359,560.273380888
DB02425,354.619,354.349780721
DB02426,786.816,786.20747067
DB02427,339.3916,339.169524941
DB02428,173.1681,173.047678473
DB02429,308.328,308.063091187
DB02430,422.2764,422.082541956
DB02431,483.1563,482.984511771
DB00119,382.72026766787496,382.35002966370223
DB00117,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02432,661.6734,661.24355797
DB02433,415.2253,415.064462851
DB02434,170.229,170.040150254
DB02435,114.2086,114.128274517
DB02436,543.5656,543.221679669
DB02437,176.2135,176.116092388
DB02438,194.1825,194.07903818
DB02441,208.2172,208.096025648
DB02442,200.05,200.954029545
DB02443,483.492,483.131150103
DB02445,261.1669,261.061353005
DB02446,162.1439,162.064056818
DB02447,264.1895,264.05936537
DB02448,214.3443,214.193280076
DB02449,503.613,503.187877121
DB02450,342.3426,342.110338308
DB02451,306.3951,306.204238692
DB02452,482.1683,481.989262798
DB02453,172.78,171.912037006
DB02454,317.1952,317.052519653
DB02455,434.464,434.093642386
DB02456,323.1965,323.051850951
DB02457,276.3951,276.221816812
DB02458,473.415,473.085262543
DB02459,179.176,179.069476547
DB02460,880.989,880.410602628
DB02461,215.165,215.001729637
DB02462,263.355,263.097999483
DB02463,252.2912,252.113687085
DB02464,107.1531,107.073499293
DB02465,370.4815,370.243695113
DB02466,362.4614,362.188194698
DB02467,165.211,165.045963913
DB02468,694.599,694.224247857
DB02469,163.1717,163.084457909
DB02470,290.1618,290.040283212
DB02471,202.168,202.070204828
DB02472,270.242,270.096419578
DB02473,384.4736,384.19501141
DB02474,350.3648,350.168915818
DB02475,228.2483,228.122240398
DB02477,596.8038,596.405004182
DB02479,371.453,371.130362243
DB02480,343.003,341.926903063
DB02481,135.1632,135.068413915
DB02482,199.0991,199.024573569
DB02483,687.4465,687.109121631
DB02484,477.255,477.054960797
DB02485,614.4511,614.147267476
DB02486,154.251,154.012220944
DB02488,271.3128,271.153206175
DB02489,165.1527,165.065059871
DB02490,133.149,133.085126611
DB02491,451.992,451.213888314
DB02492,316.306,316.070226869
DB02493,298.144,298.020216472
DB02494,166.1739,166.062994186
DB02495,299.3278,299.138224813
DB02496,214.1104,214.024239218
DB02497,259.151,259.045702941
DB02498,662.4602,662.137682105
DB02499,162.1472,162.075290206
DB02500,214.2185,214.095356946
DB02501,274.2737,274.127719706
DB02502,283.2407,283.091668551
DB02503,191.976,192.059389242
DB02504,416.4074,416.150108432
DB02505,592.7703,592.341341294
DB02506,335.4809,335.246043927
DB02508,248.108,248.021475826
DB02509,222.3663,222.198365454
DB02510,443.435,443.122316751
DB02511,422.4306,422.147786446
DB02512,340.1157,339.996048936
DB02513,150.2176,150.10446507
DB02514,225.1147,224.995284814
DB02515,172.0737,172.013674532
DB00157,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02516,910.718,910.20983703
DB02517,147.1293,147.053157781
DB02518,131.1299,131.058243159
DB02519,342.326,342.03104213
DB02520,149.278,149.033290737
DB02521,206.1516,206.021523302
DB02522,168.042,167.982374404
DB02523,357.409,357.13449888
DB02524,718.27,717.982281353
DB02525,192.1699,192.074621504
DB02526,336.3877,336.158625904
DB02527,329.2059,329.052519653
DB00171,382.72026766787496,382.35002966370223
DB00116,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00116,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00116,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00116,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
DB00171,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02528,207.1927,207.086857945
DB02529,301.3388,301.163770861
DB02530,103.1198,103.063328537
,382.72026766787496,382.35002966370223
DB02531,88.1051,88.0524295
DB02532,175.1906,175.085795313
DB02534,134.1751,134.073164942
DB02535,331.388,331.120191487
DB02536,90.0779,90.031694058
DB02537,386.3985,386.147786446
DB02538,267.2859,267.112010063
DB02540,482.4428,482.1437637
DB02541,90.1442,90.091889011
DB02542,149.1634,149.085206838
DB02543,111.0987,111.032028409
DB02544,459.442,458.102746833
DB02545,496.6398,496.272593028
DB02546,264.3202,264.147392516
DB02547,589.3417,589.082238179
DB02548,262.1517,262.04536859
DB02549,444.225,444.033497074
DB02550,433.864,433.131695475
DB02551,372.4629,372.19501141
DB02552,314.2091,314.068426018
,382.72026766787496,382.35002966370223
DB02553,867.092,866.446627772
DB02554,630.366,630.01692031
DB02555,685.644,684.270607286
DB02556,165.1891,165.078978601
DB02557,543.5039,543.198180835
DB02558,400.491,400.145677956
DB02559,307.4774,307.273596081
DB02560,345.564,345.102469523
DB02561,180.1559,180.063388116
DB02562,239.2312,239.101839307
DB02563,865.677,865.188373307
DB02565,307.388,307.189591681
DB02566,235.2359,235.084457909
DB02567,443.349,442.042187258
DB02568,241.2486,241.096359999
DB02569,384.1731,384.012367702
DB02570,308.136,307.936793642
DB02571,145.1564,145.073893223
DB02572,1794.9032,1793.845856915
DB02573,540.4238,540.14821095
DB02574,1198.2335,1197.540113267
DB02576,76.1176,76.076238947
DB02577,616.487,616.177297665
DB00169,382.72026766787496,382.35002966370223
DB00142,382.72026766787496,382.35002966370223
DB00169,382.72026766787496,382.35002966370223
DB00169,382.72026766787496,382.35002966370223
DB00145,382.72026766787496,382.35002966370223
DB00169,382.72026766787496,382.35002966370223
DB00118,382.72026766787496,382.35002966370223
DB00142,382.72026766787496,382.35002966370223
DB00139,382.72026766787496,382.35002966370223
DB00114,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02578,374.3895,374.180149206
DB02579,72.0627,72.021129372
DB00143,382.72026766787496,382.35002966370223
DB00157,382.72026766787496,382.35002966370223
,382.72026766787496,382.35002966370223
DB02580,266.3312,266.172938564
DB02581,662.564,661.218237365
DB02582,361.414,361.130756173
DB02583,340.3797,340.164773914
DB02585,150.1778,150.079312952
DB02586,208.2585,208.100048394
DB02587,410.5012,410.230453442
DB02588,406.3435,406.101230184
DB02589,151.07,151.985270094
DB02590,148.1571,148.073558872
DB02591,146.1891,146.08439833
DB02592,270.1737,270.050453968
DB02593,322.2669,322.068867424
DB02594,227.2172,227.090605919
DB02595,552.551,552.116919063
DB02596,505.2082,505.016480601
DB02597,380.502,380.176978084
DB02598,532.0696,531.899208408
DB02599,264.347,264.104481844
DB02600,284.3514,284.173607266
DB02601,167.164,167.058243154
DB02602,374.456,374.006483638
DB02603,246.3082,246.148061218
DB02604,244.1364,244.034803904
DB02606,74.1216,74.073164942
DB02607,389.2579,389.073649025
DB02608,254.2393,254.090271568
DB02609,215.0985,215.019488191
DB02610,380.29,380.025403879
DB02611,370.3991,370.152871824
DB02613,201.3489,201.209264491
DB02614,251.044,251.096503029
DB02615,463.588,463.181729111
DB02616,369.467,369.083034895
DB02617,341.275,340.11091875
DB02618,195.28,195.092914105
DB02619,265.23,264.108878069
DB02620,469.58,469.145361337
DB02621,421.55,421.192293797
DB02622,209.1556,209.032422339
DB02623,442.2158,442.040313786
DB02624,101.1039,101.047678473
DB02625,189.209,189.100107973
DB02626,833.667,833.300660274
DB02627,241.843,242.092169804
DB02628,442.5942,442.294391102
DB02629,688.7137,688.259622612
DB02630,232.1257,232.034803904
DB02632,301.2494,301.079766461
DB02633,774.157,773.007144294
DB02635,362.3154,362.124287612
DB02636,357.2711,357.048466333
DB02637,131.0636,130.998048206
DB02638,382.72026766787496,382.35002966370223
DB02639,338.3093,338.100167552
DB02640,458.551,458.230453435
DB02641,129.2001,129.115364107
DB02642,245.169,245.045309011
DB02643,336.554,336.257239777
DB02644,217.2886,217.166450936
DB02645,250.2457,250.10525293
DB02646,59.0672,59.037113787
DB02647,227.2618,227.105862053
DB02648,162.2068,162.113018383
DB02649,103.0767,103.026943031
DB02650,147.388,145.909297775
DB02651,685.4474,685.096627737
DB02652,224.2133,224.079706882
DB02654,801.5491,801.152049077
DB02655,133.1027,133.037507717
,382.72026766787496,382.35002966370223
DB02656,307.3432,307.120843415
DB02657,259.151,259.045702941
DB02658,348.238,348.060508229
DB02659,408.5714,408.28757439
,382.72026766787496,382.35002966370223
DB02660,292.3303,292.142307138
DB02661,508.1255,507.947557604
DB02662,335.0521,334.929065727
DB02663,181.1268,181.050394389
DB02664,101.94,102.085210062
DB02665,134.1983,134.096974389
DB02666,459.2998,459.089024317
DB02667,1331.34,1330.541944
DB02668,575.718,575.245391999
DB02669,412.502,412.145677956
DB02670,164.1565,164.068473494
DB02671,83.1118,83.060923234
DB02673,529.6466,529.270247304
DB02674,230.284,230.072513014
DB02675,491.4432,491.163890019
DB02676,282.3339,282.179086574
DB02677,361.177,361.157091912
DB02678,179.1711,179.079372531
DB02679,42.04,42.021798074
DB02680,168.107,168.017106626
DB02681,660.5791,660.511123543
DB02683,768.8977,768.38466267
DB02684,449.463,449.078737377
DB02685,179.2157,179.094628665
